timestamp,side,price,quantity,fee
2026-03-09 19:00:00+00:00,BUY,68846.6,0.028962,0.9969676146000002
2026-03-09 19:00:00+00:00,SELL,69260.92,0.028962,1.00296738252
2026-03-09 19:00:00+00:00,BUY,68639.44,0.028962,0.9939677306400001
2026-03-09 19:00:00+00:00,BUY,68432.28,0.028962,0.9909678466800002
2026-03-09 21:00:00+00:00,BUY,68819.1,0.028974,0.9969823017000001
2026-03-09 23:00:00+00:00,SELL,68606.66,0.029239,1.0029950658700002
2026-03-10 00:00:00+00:00,BUY,68910.05,0.028936,0.9969906034000001
2026-03-10 00:00:00+00:00,BUY,68702.7,0.028936,0.9939906636
2026-03-10 00:00:00+00:00,BUY,68495.34,0.028936,0.9909905791199999
2026-03-10 01:00:00+00:00,BUY,69074.61,0.028867,0.9969883834350001
2026-03-10 01:00:00+00:00,BUY,68866.76,0.028867,0.9939883804599999
2026-03-10 02:00:00+00:00,BUY,70071.81,0.028456,0.9969817126799999
2026-03-10 02:00:00+00:00,SELL,70493.51,0.028456,1.00298166028
2026-03-10 02:00:00+00:00,BUY,69860.96,0.028456,0.9939817388800001
2026-03-10 02:00:00+00:00,BUY,69650.12,0.028456,0.9909819073599999
2026-03-10 02:00:00+00:00,BUY,69439.27,0.028456,0.9879819335600001
2026-03-10 02:00:00+00:00,BUY,69228.42,0.028456,0.9849819597599999
2026-03-10 03:00:00+00:00,SELL,69662.65,0.028795,1.002968003375
2026-03-10 03:00:00+00:00,SELL,69871.01,0.028795,1.005967866475
